CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,ID_Group,Num_In_Group,Ship_Deck,Cabin_Num,Total_Spent,HomePlanet_Earth,HomePlanet_Europa,Destination_55 Cancri e,Destination_TRAPPIST-1e,Ship_Side_S
0,0.4032788879839429,0,0.0,1.0,0.6792452830188679,1.0,1.0,False,0.25905172413793104,1,3,0.0454065469904963,0.9505862646566164,0,1,0,1,1
1,0.23640486536989758,0,0.0,0.0,0.0,0.0,0.0,True,0.25905172413793104,2,3,0.0454065469904963,0.0,0,1,0,1,1
0,0.500622067842136,0,1.0,1.0,1.0,0.7135076252723311,1.0,True,0.25905172413793104,3,3,0.0454065469904963,1.0,0,1,1,0,1
1,0.6118714162514997,0,0.0,0.0,0.0,0.0,0.0,True,0.25905172413793104,4,3,0.0454065469904963,0.0,0,1,0,1,1
1,0.250311033921068,0,0.0,0.0,0.0,0.0,0.0,True,0.25926724137931034,1,6,0.24551214361140444,0.0,0,0,0,1,1
0,0.30593570812574983,0,1.0,1.0,0.0,0.0,0.6693766937669376,False,0.2595905172413793,1,6,0.25976768743400214,0.49106002554278416,1,0,1,0,0
1,0.30593570812574983,0,0.0,0.0,0.0,0.0,0.0,True,0.2595905172413793,2,7,0.20591341077085534,0.0,1,0,0,1,0
1,0.5979652477003291,0,0.0,0.0,0.0,0.0,0.0,True,0.25969827586206895,1,7,0.20644139387539598,0.0,1,0,0,1,0
0,0.4032788879839429,0,0.6864686468646864,1.0,0.70020964360587,0.681917211328976,0.0,True,0.25980603448275863,1,6,0.26029567053854274,0.807514450867052,1,0,0,1,0
1,0.3337480452280907,0,0.0,0.0,0.0,0.0,0.0,True,0.25991379310344825,1,7,0.20696937697993664,0.0,1,0,0,1,0
1,0.250311033921068,0,0.0,0.0,0.0,0.0,0.0,True,0.26002155172413793,1,7,0.20591341077085534,0.0,1,0,0,0,1
0,0.5840590791491587,0,0.0,1.0,0.6687631027253669,1.0,1.0,False,0.2601293103448276,1,8,0.0005279831045406547,1.0,0,1,0,1,0
0,0.5979652477003291,0,0.6754675467546755,0.0,1.0,0.0,1.0,False,0.2603448275862069,1,7,0.20644139387539598,0.7849068721901091,1,0,0,1,1
0,0.4449973936374543,0,0.6776677667766776,0.6875901875901875,0.0,1.0,0.6775067750677506,False,0.26045258620689654,1,7,0.2074973600844773,0.6051679586563308,1,0,0,1,0
1,0.20859252826755667,0,0.0,0.0,0.0,0.0,0.0,True,0.26066810344827585,1,7,0.20802534318901794,0.0,1,0,0,1,0
0,0.30593570812574983,0,0.0,0.0,0.0,0.0,0.0,True,0.26088362068965515,1,5,0.07655755015839494,0.0,0,0,0,1,0
1,0.2781233710234089,0,0.0,0.0,0.0,0.0,0.0,False,0.2610991379310345,1,7,0.2085533262935586,0.0,1,0,0,1,0
0,0.47280973073979515,0,0.7029702970297029,0.8378136200716845,1.0,0.0,0.0,True,0.26120689655172413,1,7,0.2074973600844773,0.7848426461143223,1,0,0,1,1
1,0.9734317985819312,0,0.0,0.0,0.0,0.0,0.0,True,0.26142241379310344,1,6,0.24604012671594508,0.0,0,0,0,1,1
1,0.250311033921068,0,0.0,0.0,0.0,0.0,0.0,True,0.26142241379310344,2,6,0.24604012671594508,0.0,0,0,0,1,1
1,0.3615603823304316,0,0.0,0.0,0.0,0.0,0.0,True,0.2615301724137931,1,2,0.04963041182682154,0.0,0,1,0,1,1
0,0.23640486536989758,0,0.7913279132791327,0.7056277056277056,1.0,0.0,1.0,False,0.2617456896551724,1,6,0.2624076029567054,0.6825396825396824,1,0,0,1,0
0,0.1807801911652158,0,0.0,0.6666666666666666,0.0,1.0,1.0,False,0.2619612068965517,1,6,0.26293558606124606,0.5459770114942529,1,0,0,1,0
0,0.26421720247223845,0,0.0,0.0,0.8333333333333333,0.0,0.0,False,0.2620689655172414,1,6,0.26346356916578667,0.34755987754367007,1,0,0,1,0
1,0.4449973936374543,0,0.0,0.0,0.0,0.0,0.0,True,0.262176724137931,1,3,0.044350580781414996,0.0,0,1,0,1,0
0,0.4589035621886247,0,0.66996699669967,0.0,0.7232704402515723,0.0,1.0,False,0.26239224137931033,1,6,0.24656810982048574,0.847334617854849,1,0,0,1,1
0,0.29202953957457933,0,1.0,0.0,0.0,0.0,0.7195121951219512,False,0.2625,1,6,0.264519535374868,0.5596899224806202,1,0,0,1,0
1,0.31984187667692027,0,0.0,0.0,0.0,0.0,0.0,True,0.2627155172413793,1,6,0.2655755015839493,0.0,0,0,0,1,0
0,0.3337480452280907,0,1.0,1.0,0.6918238993710691,0.0,0.0,True,0.26282327586206894,1,6,0.26610348468849,0.5466155810983397,1,0,0,1,0
0,0.23640486536989758,0,0.0,0.6731601731601731,1.0,0.0,1.0,False,0.2630387931034483,1,6,0.2470960929250264,0.599483204134367,1,0,1,0,1
1,0.47280973073979515,0,0.0,0.0,0.0,0.0,0.0,True,0.2631465517241379,1,6,0.2666314677930306,0.0,0,0,0,1,0
0,0.43109122508628384,0,1.0,1.0,0.8266666666666665,0.0,0.0,False,0.2632543103448276,1,4,0.03801478352692714,0.7937700706486832,1,0,0,1,0
0,0.5979652477003291,0,0.6721672167216721,0.8494623655913978,0.670859538784067,1.0,0.7384823848238482,False,0.2633620689655172,1,6,0.26715945089757126,0.5274584929757343,1,0,1,0,0
0,0.5979652477003291,0,1.0,0.6673881673881673,0.721174004192872,0.7592592592592592,0.7588075880758807,False,0.2634698275862069,1,5,0.0897571277719113,0.5549169859514688,1,0,0,1,1
0,0.4589035621886247,0,0.0,0.0,1.0,0.0,0.792866941015089,True,0.26357758620689653,1,6,0.2676874340021119,0.5325670498084292,1,0,0,1,0
1,0.38937271943277246,0,0.0,0.0,0.0,0.0,0.0,True,0.2639008620689655,1,6,0.2682154171066526,0.0,0,0,0,1,0
1,0.375466550881602,0,0.0,0.0,0.0,0.0,0.0,False,0.2639008620689655,2,5,0.07708553326293559,0.0,0,0,0,1,0
1,0.09734317985819312,0,0.0,0.0,0.0,0.0,0.0,True,0.2639008620689655,3,6,0.2682154171066526,0.0,0,0,0,1,0
1,0.22249869681872714,0,0.0,0.0,0.0,0.0,0.0,False,0.2641163793103448,1,7,0.2085533262935586,0.0,1,0,0,0,1
0,0.5840590791491587,0,1.0,0.6666666666666666,0.7232704402515723,0.8333333333333333,0.0,False,0.2642241379310345,1,6,0.2481520591341077,0.508301404853129,1,0,1,0,1
1,0.375466550881602,0,0.0,0.0,0.0,0.0,0.0,True,0.2643318965517241,1,5,0.07761351636747624,0.0,0,0,0,1,0
0,0.26421720247223845,0,0.0,0.0,0.0,0.8292929292929292,1.0,False,0.2644396551724138,1,6,0.2692713833157339,0.5607235142118863,1,0,0,1,0
0,0.5840590791491587,0,1.0,0.0,1.0,0.0,1.0,False,0.2645474137931034,1,6,0.24868004223864837,0.7964675658317276,0,0,0,1,1
1,0.1807801911652158,0,0.0,0.0,0.0,0.0,0.0,False,0.2646551724137931,1,7,0.21066525871172123,0.0,1,0,0,0,0
1,0.22249869681872714,0,0.0,0.0,0.0,0.0,0.0,True,0.2647629310344828,1,7,0.21119324181626187,0.0,1,0,0,1,0
0,0.29202953957457933,0,0.6996699669966996,0.7323232323232323,1.0,0.0,0.0,True,0.2648706896551724,1,6,0.2697993664202746,0.4987228607918263,1,0,0,1,0
1,0.38937271943277246,0,0.0,0.0,0.0,0.0,0.0,True,0.2650862068965517,1,7,0.2122492080253432,0.0,1,0,0,0,0
1,0.9595256300307607,0,0.0,0.0,0.0,0.0,0.0,False,0.2651939655172414,1,7,0.20908130939809927,0.0,1,0,0,1,1
1,0.20859252826755667,0,0.0,0.0,0.0,0.0,0.0,False,0.265301724137931,1,7,0.2096092925026399,0.0,1,0,0,0,1
0,0.6674960904561814,0,0.7293729372937293,0.0,0.6897274633123689,0.0,0.0,False,0.2654094827586207,1,5,0.09028511087645195,0.3459391320007203,1,0,0,1,1
0,0.5840590791491587,0,0.0,0.6111111111111112,0.7933333333333332,1.0,0.0,False,0.2657327586206897,1,6,0.249208025343189,0.6423772609819122,1,0,0,1,1
0,0.5840590791491587,0,1.0,0.0,0.7672955974842767,0.0,0.6802168021680216,False,0.2658405172413793,1,4,0.04382259767687434,0.6750793650793651,0,0,0,1,1
0,0.31984187667692027,0,0.8279132791327912,0.0,0.0,1.0,0.0,False,0.2661637931034483,1,7,0.21013727560718057,0.5012771392081737,1,0,0,1,1
0,0.3615603823304316,0,0.0,0.0,0.0,1.0,0.0,False,0.2661637931034483,2,7,0.21013727560718057,0.43111831442463533,1,0,0,1,1
0,0.6257775848026701,0,0.0,0.0,1.0,0.7647058823529411,1.0,False,0.2662715517241379,1,7,0.21277719112988383,0.6160206718346253,1,0,0,1,0
0,0.41718505653511334,0,1.0,0.6681096681096681,0.7274633123689727,0.0,0.0,False,0.2663793103448276,1,5,0.09134107708553327,0.5549169859514688,1,0,0,1,1
1,0.500622067842136,0,0.0,0.0,0.0,0.0,0.0,True,0.2665948275862069,1,6,0.25079197465681097,0.0,0,0,0,1,1
0,0.7231207646608632,0,0.0,0.6847041847041847,0.0,1.0,1.0,False,0.2667025862068966,1,3,0.04487856388595565,1.0,0,1,0,1,0
0,0.4867158992909656,0,0.0,0.0,0.6666666666666666,0.0,1.0,False,0.2668103448275862,1,6,0.2703273495248152,0.7077777777777777,1,0,0,1,0
1,0.29202953957457933,0,0.0,0.0,0.0,0.0,0.0,True,0.2669181034482759,1,3,0.0454065469904963,0.0,0,1,0,1,0
1,0.6953084275585223,0,0.0,0.0,0.0,0.0,0.0,True,0.2669181034482759,2,3,0.0454065469904963,0.0,0,1,1,0,0
1,0.7231207646608632,0,0.0,0.0,0.0,0.0,0.0,False,0.2670258620689655,1,7,0.2133051742344245,0.0,1,0,0,1,0
1,0.29202953957457933,0,0.0,0.0,0.0,0.0,0.0,False,0.2671336206896552,1,3,0.17317845828933473,0.0,1,0,0,0,0
0,0.5701529105979882,0,1.0,0.0,0.0,0.0,0.6883468834688347,False,0.2672413793103448,1,6,0.25131995776135163,0.49680715197956576,1,0,1,0,1
0,0.4867158992909656,0,1.0,0.8127240143369174,0.0,0.0,0.0,False,0.2675646551724138,1,6,0.2518479408658923,0.847334617854849,1,0,1,0,1
0,0.3615603823304316,0,1.0,0.8100358422939067,0.7274633123689727,0.0,0.6666666666666666,False,0.2678879310344828,1,6,0.27085533262935585,0.545338441890166,1,0,0,1,0
0,0.23640486536989758,0,1.0,1.0,0.7777777777777777,0.0,1.0,False,0.2678879310344828,2,6,0.27085533262935585,0.7964675658317276,1,0,0,1,0
0,0.9595256300307607,0,1.0,0.0,1.0,0.0,1.0,False,0.2681034482758621,1,4,0.04487856388595565,0.9852968546435883,0,0,0,1,1
1,0.375466550881602,0,0.0,0.0,0.0,0.0,0.0,True,0.2682112068965517,1,2,0.03801478352692714,0.0,0,1,0,1,0
0,0.34765421377926115,0,0.6677667766776677,1.0,1.0,0.0,1.0,False,0.26842672413793106,1,7,0.21172122492080253,0.9480271729015447,1,0,0,0,1
1,0.375466550881602,0,0.0,0.0,0.0,0.0,0.0,True,0.2685344827586207,1,6,0.25343189017951423,0.0,0,0,0,1,1
0,0.34765421377926115,0,0.7359735973597359,0.0,0.0,1.0,0.0,False,0.2689655172413793,1,6,0.2539598732840549,0.5127713920817369,1,0,0,1,1
0,0.500622067842136,0,0.0,0.0,0.0,0.6982570806100217,1.0,False,0.269073275862069,1,8,0.0021119324181626186,0.466794380587484,1,0,1,0,1
0,0.19468635971638623,0,0.8401084010840107,0.0,0.7358490566037735,1.0,0.0,False,0.2691810344827586,1,5,0.09292502639915523,0.6583979328165375,1,0,0,1,1
1,0.375466550881602,0,0.0,0.0,0.0,0.0,0.0,True,0.2692887931034483,1,3,0.046990496304118265,0.0,0,1,1,0,1
0,0.30593570812574983,0,1.0,0.6969696969696969,0.0,1.0,1.0,False,0.26939655172413796,1,7,0.21277719112988383,0.7836865767501605,1,0,0,1,1
0,0.3337480452280907,0,1.0,0.6738816738816739,0.6666666666666666,0.0,0.6693766937669376,False,0.26961206896551726,1,7,0.2133051742344245,0.6062015503875969,1,0,0,1,1
0,0.34765421377926115,0,1.0,0.0,1.0,1.0,0.0,False,0.2697198275862069,1,6,0.27243928194297784,0.7114285714285714,0,0,0,1,0
0,0.055624674204681784,0,0.0,0.0,0.0,0.0,0.0,True,0.2697198275862069,2,6,0.27243928194297784,0.0,0,0,0,1,0
0,0.26421720247223845,0,0.0,0.6746031746031745,1.0,1.0,0.6680216802168021,False,0.2699353448275862,1,5,0.07866948257655755,0.5530012771392082,1,0,0,1,0
0,0.26421720247223845,0,0.0,0.6688311688311688,0.6729559748427673,1.0,1.0,False,0.2699353448275862,2,5,0.07866948257655755,0.553639846743295,1,0,0,1,0
0,0.5284344049444769,0,0.0,1.0,0.761006289308176,1.0,0.6720867208672087,False,0.27004310344827587,1,1,0.01003167898627244,1.0,0,1,1,0,0
1,0.5423405734956473,0,0.0,0.0,0.0,0.0,0.0,True,0.27004310344827587,2,1,0.01003167898627244,0.0,0,1,1,0,0
0,0.31984187667692027,0,0.7051705170517051,1.0,0.0,1.0,1.0,False,0.27004310344827587,3,1,0.01003167898627244,0.9005676530802158,0,1,1,0,0
1,0.7926516074167154,0,0.0,0.0,0.0,0.0,0.0,True,0.27025862068965517,1,4,0.0454065469904963,0.0,0,1,1,0,1
1,0.250311033921068,0,0.0,0.0,0.0,0.0,0.0,True,0.27025862068965517,2,4,0.0454065469904963,0.0,0,1,0,1,1
0,0.5979652477003291,0,0.0,0.6717171717171717,1.0,0.0,0.0,False,0.27036637931034485,1,6,0.2550158394931362,0.6901587301587301,1,0,0,1,1
0,0.38937271943277246,0,0.7029702970297029,0.0,1.0,0.761437908496732,0.0,True,0.2704741379310345,1,6,0.2729672650475185,0.7398412698412697,0,0,0,1,0
0,0.4589035621886247,0,0.0,1.0,0.0,1.0,1.0,False,0.2706896551724138,1,3,0.04804646251319958,1.0,0,1,1,0,1
1,0.5145282363933065,0,0.0,0.0,0.0,0.0,0.0,True,0.2706896551724138,2,3,0.04804646251319958,0.0,0,1,1,0,1
0,0.38937271943277246,0,0.0,0.7049062049062048,0.0,1.0,0.0,False,0.27079741379310346,1,2,0.1737064413938754,0.5044699872286079,1,0,0,1,0
0,0.38937271943277246,1,0.6677667766776677,1.0,0.0,1.0,1.0,False,0.27101293103448276,1,2,0.050686378035902854,1.0,0,1,1,0,1
1,0.250311033921068,0,0.0,0.0,0.0,0.0,0.0,True,0.27101293103448276,2,2,0.050686378035902854,0.0,0,1,1,0,1
0,0.4032788879839429,0,0.748074807480748,0.6774891774891775,0.0,0.8838383838383838,1.0,False,0.2711206896551724,1,7,0.21436114044350582,0.5648578811369509,1,0,1,0,0
1,0.4032788879839429,0,0.0,0.0,0.0,0.0,0.0,True,0.27133620689655175,1,3,0.04593453009503696,0.0,0,1,0,1,0
1,0.38937271943277246,0,0.0,0.0,0.0,0.0,0.0,True,0.27133620689655175,2,3,0.04593453009503696,0.0,0,1,1,0,0
0,0.3337480452280907,0,0.8726287262872628,1.0,1.0,0.0,0.0,True,0.27144396551724137,1,6,0.25607180570221755,0.7119047619047618,1,0,0,1,1
0,0.8204639445190562,0,0.0,1.0,0.0,1.0,1.0,False,0.27155172413793105,1,3,0.046462513199577615,1.0,0,1,0,1,0
1,0.5979652477003291,0,0.0,0.0,0.0,0.0,0.0,False,0.2716594827586207,1,5,0.07972544878563886,0.0,0,0,0,1,0
1,0.2781233710234089,0,0.0,0.0,0.0,0.0,0.0,True,0.27176724137931035,1,6,0.27455121436114044,0.0,0,0,0,1,0
1,0.31984187667692027,0,0.0,0.0,0.0,0.0,0.0,True,0.271875,1,2,0.038542766631467794,0.0,0,1,1,0,0
1,0.375466550881602,0,0.0,0.0,0.0,0.0,0.0,True,0.27198275862068966,1,4,0.03907074973600845,0.0,0,1,1,0,0
1,0.5284344049444769,0,0.0,0.0,0.0,0.0,0.0,True,0.27219827586206896,1,2,0.03907074973600845,0.0,0,1,1,0,0
1,0.5284344049444769,0,0.0,0.0,0.0,0.0,0.0,True,0.27230603448275864,1,7,0.21383315733896516,0.0,1,0,0,0,1
0,0.6674960904561814,0,1.0,1.0,1.0,0.0,0.0,True,0.27241379310344827,1,6,0.2571277719112988,0.6912698412698413,0,0,0,1,1
0,0.34765421377926115,0,1.0,0.6111111111111112,1.0,0.5833333333333334,0.0,False,0.27262931034482757,1,6,0.2576557550158395,0.7918432883750802,0,0,0,1,1
1,0.34765421377926115,0,0.0,0.0,0.0,0.0,0.0,True,0.27273706896551725,1,7,0.21488912354804646,0.0,1,0,0,0,0
0,0.3337480452280907,0,1.0,0.6919191919191918,1.0,0.0,0.0,False,0.2728448275862069,1,6,0.25818373812038015,0.8259473346178547,0,0,0,1,1
1,0.9595256300307607,0,0.0,0.0,0.0,0.0,0.0,True,0.2728448275862069,2,6,0.25818373812038015,0.0,0,0,0,1,1
0,0.2781233710234089,0,0.0,1.0,0.0,1.0,1.0,False,0.27306034482758623,1,2,0.0395987328405491,0.8335260115606936,0,1,1,0,0
1,0.250311033921068,0,0.0,0.0,0.0,0.0,0.0,True,0.27306034482758623,2,2,0.0395987328405491,0.0,0,1,1,0,0
1,0.38937271943277246,0,0.0,0.0,0.0,0.0,0.0,False,0.27316810344827586,1,7,0.21594508975712778,0.0,1,0,0,1,0
0,0.31984187667692027,0,0.0,0.6717171717171717,1.0,0.7004357298474945,1.0,True,0.27338362068965516,1,5,0.08025343189017951,0.4878671775223499,1,0,0,0,0
0,0.3337480452280907,0,1.0,0.0,1.0,0.0,1.0,False,0.27370689655172414,1,5,0.09345300950369588,0.7257142857142856,0,0,0,1,1
0,0.6118714162514997,0,0.0,1.0,1.0,1.0,1.0,False,0.27381465517241377,1,2,0.04065469904963041,0.9347198957751721,0,1,0,1,0
0,0.4032788879839429,0,1.0,0.0,0.7232704402515723,0.7888888888888888,0.7208672086720866,False,0.27392241379310345,1,5,0.08078141499472016,0.6688888888888889,0,0,0,1,0
0,0.08343701130702268,0,0.0,0.0,0.0,0.0,0.0,True,0.27413793103448275,1,2,0.051214361140443504,0.0,0,1,1,0,1
0,0.5840590791491587,0,0.7106710671067106,1.0,0.0,1.0,0.7235772357723577,False,0.27413793103448275,2,2,0.051214361140443504,0.9102456728084869,0,1,0,1,1
1,1.0,0,0.0,0.0,0.0,0.0,0.0,False,0.27424568965517243,1,7,0.21647307286166842,0.0,1,0,1,0,0
0,0.500622067842136,0,1.0,0.7983870967741935,0.7148846960167714,0.0,0.7696476964769647,False,0.27435344827586206,1,6,0.2592397043294615,0.5746770025839794,1,0,0,1,1
0,0.5145282363933065,0,0.0,0.7373737373737372,0.0,1.0,1.0,False,0.27446120689655173,1,1,0.010559662090813094,0.8585741811175337,0,1,1,0,0
0,0.5701529105979882,0,0.0,1.0,0.6687631027253669,1.0,1.0,True,0.27446120689655173,2,1,0.010559662090813094,1.0,0,1,1,0,0
0,0.250311033921068,0,1.0,0.6998556998556998,0.0,0.6699346405228758,0.0,False,0.27456896551724136,1,7,0.21488912354804646,0.6155038759689923,1,0,0,1,1
0,0.8621824501725677,0,1.0,0.0,0.7127882599580713,0.6111111111111112,0.6815718157181572,False,0.27467672413793104,1,6,0.27560718057022177,0.7768253968253968,0,0,0,1,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,0.27467672413793104,2,6,0.27560718057022177,0.0,0,0,0,1,0
0,0.7648392703143745,0,1.0,0.0,0.6792452830188679,0.5833333333333334,0.0,False,0.27467672413793104,3,6,0.27560718057022177,0.7115873015873015,0,0,0,1,0
1,0.22249869681872714,0,0.0,0.0,0.0,0.0,0.0,True,0.27478448275862066,1,7,0.21700105596620908,0.0,1,0,0,1,0
0,0.4449973936374543,0,1.0,0.7777777777777777,0.670859538784067,0.6111111111111112,1.0,False,0.27489224137931034,1,6,0.27613516367476243,0.51213282247765,1,0,0,1,0
0,0.26421720247223845,0,0.0,1.0,0.6729559748427673,0.0,0.0,True,0.275,1,6,0.25976768743400214,0.686031746031746,1,0,0,1,1
0,0.09734317985819312,0,0.0,0.0,0.0,0.0,0.0,True,0.275,2,7,0.21541710665258712,0.0,1,0,1,0,1
0,0.055624674204681784,0,0.0,0.0,0.0,0.0,0.0,True,0.275,3,7,0.21541710665258712,0.0,1,0,1,0,1
1,0.41718505653511334,0,0.0,0.0,0.0,0.0,0.0,True,0.27510775862068965,1,4,0.04593453009503696,0.0,0,1,0,1,1
1,0.3337480452280907,0,0.0,0.0,0.0,0.0,0.0,True,0.27532327586206895,1,2,0.04118268215417107,0.0,0,1,1,0,0
1,0.47280973073979515,0,0.0,0.0,0.0,0.0,0.0,True,0.27532327586206895,2,2,0.04118268215417107,0.0,0,1,0,1,0
1,0.41718505653511334,0,0.0,0.0,0.0,0.0,0.0,True,0.27553879310344825,1,3,0.048574445617740235,0.0,0,1,0,1,1
0,0.04171850565351134,0,0.0,0.0,0.0,0.0,0.0,True,0.27564655172413793,1,6,0.2771911298838437,0.0,0,0,0,1,0
0,0.4449973936374543,0,0.0,0.0,0.0,0.0,0.0,True,0.27564655172413793,2,6,0.2771911298838437,0.0,0,0,0,1,0
0,0.7648392703143745,0,1.0,0.0,1.0,0.0,0.0,True,0.27564655172413793,3,6,0.2771911298838437,0.7173015873015872,0,0,0,1,0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,0.27564655172413793,4,6,0.2771911298838437,0.0,0,0,0,1,0
0,0.7092145961096927,0,0.0,1.0,0.0,1.0,0.7181571815718156,False,0.2757543103448276,1,1,0.05438225976768744,0.9401172529313233,0,1,0,1,0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,True,0.27586206896551724,1,7,0.21752903907074975,0.0,1,0,0,0,0
0,0.29202953957457933,0,1.0,0.0,0.0,0.6851851851851851,0.0,False,0.27586206896551724,2,7,0.21752903907074975,0.6134366925064599,1,0,0,1,0
0,0.027812337102340892,0,0.0,0.0,0.0,0.0,0.0,False,0.27586206896551724,3,7,0.21752903907074975,0.0,1,0,0,1,0
0,0.26421720247223845,0,1.0,0.6969696969696969,0.0,1.0,0.6666666666666666,False,0.2759698275862069,1,5,0.09398099260823653,0.553639846743295,1,0,0,1,1
1,0.3337480452280907,0,0.0,0.0,0.0,0.0,0.0,True,0.27607758620689654,1,6,0.27771911298838436,0.0,0,0,0,1,0
0,0.2781233710234089,0,1.0,0.0,0.8711111111111111,0.0,0.0,False,0.27607758620689654,2,6,0.27771911298838436,0.835067437379576,0,0,0,1,0
0,0.5840590791491587,0,0.6677667766776677,1.0,0.0,0.7592592592592592,0.6788617886178862,True,0.27629310344827585,1,5,0.0945089757127772,0.8689145793192036,0,1,0,1,1
1,0.23640486536989758,0,0.0,0.0,0.0,0.0,0.0,True,0.2764008620689655,1,6,0.27824709609292503,0.0,0,0,0,1,0
0,0.4449973936374543,0,1.0,0.0,1.0,0.0,1.0,False,0.2764008620689655,2,5,0.08183738120380148,0.7228571428571428,0,0,0,1,0
0,0.38937271943277246,0,0.8360433604336043,0.6709956709956709,1.0,0.0,0.7655826558265582,True,0.27704741379310344,1,7,0.21858500527983105,0.5510855683269477,1,0,0,1,0
1,0.29202953957457933,0,0.0,0.0,0.0,0.0,0.0,True,0.2771551724137931,1,3,0.049102428722280884,0.0,0,1,1,0,1
1,0.7787454388655449,1,0.0,0.0,0.0,0.0,0.0,True,0.2771551724137931,2,3,0.049102428722280884,0.0,0,1,1,0,1
1,0.38937271943277246,0,0.0,0.0,0.0,0.0,0.0,True,0.27726293103448274,1,3,0.04751847940865892,0.0,0,1,1,0,0
0,0.5840590791491587,0,0.6765676567656765,1.0,0.6897274633123689,0.0,1.0,False,0.2773706896551724,1,6,0.26187961985216474,0.5617571059431524,1,0,0,1,1
0,0.250311033921068,0,1.0,0.0,0.0,1.0,1.0,False,0.277801724137931,1,6,0.26293558606124606,0.8452793834296723,1,0,0,1,1
0,0.3337480452280907,0,0.6864686468646864,1.0,0.0,0.690631808278867,0.0,False,0.27801724137931033,1,7,0.21752903907074975,0.5108556832694764,1,0,0,1,1
0,0.2781233710234089,0,1.0,0.6796536796536796,0.6981132075471698,0.0,1.0,False,0.278125,1,5,0.08236536430834214,0.5523627075351214,1,0,0,1,0
0,0.30593570812574983,0,0.6941694169416941,0.0,0.0,0.0,1.0,False,0.278125,2,6,0.2803590285110876,0.5351213282247765,1,0,0,1,0
0,0.30593570812574983,0,0.7733773377337733,0.0,0.761006289308176,1.0,0.0,False,0.27823275862068964,1,7,0.2191129883843717,0.5517241379310345,1,0,0,1,0
0,0.29202953957457933,0,0.0,0.0,0.0,0.0,0.0,False,0.27844827586206894,1,7,0.220168954593453,0.0,1,0,0,0,0
0,0.38937271943277246,0,0.66996699669967,0.7867383512544802,1.0,0.0,0.0,True,0.2788793103448276,1,7,0.2212249208025343,0.6186046511627907,1,0,0,1,0
1,0.3615603823304316,0,0.0,0.0,0.0,0.0,0.0,True,0.2789870689655172,1,3,0.04804646251319958,0.0,0,1,0,1,0
1,0.6953084275585223,0,0.0,0.0,0.0,0.0,0.0,True,0.2789870689655172,2,3,0.04804646251319958,0.0,0,1,1,0,0
0,0.3615603823304316,0,0.0,1.0,0.0,1.0,0.7997256515775033,False,0.2789870689655172,3,3,0.04804646251319958,1.0,0,1,0,1,0
0,0.41718505653511334,1,0.0,1.0,0.0,1.0,1.0,False,0.2789870689655172,4,3,0.04804646251319958,0.8954494695700725,0,1,0,1,0
1,0.4032788879839429,0,0.0,0.0,0.0,0.0,0.0,True,0.2789870689655172,5,3,0.04804646251319958,0.0,0,1,0,1,0
0,0.11124934840936357,0,0.0,0.0,0.0,0.0,0.0,False,0.2790948275862069,1,7,0.22175290390707497,0.0,1,0,0,1,0
0,0.6257775848026701,0,1.0,0.7720057720057719,1.0,0.0,0.0,False,0.2790948275862069,2,7,0.22175290390707497,0.5803617571059432,1,0,0,1,0
1,0.4867158992909656,0,0.0,0.0,0.0,0.0,0.0,True,0.2790948275862069,3,7,0.22175290390707497,0.0,1,0,0,0,0
0,0.250311033921068,0,0.6754675467546755,1.0,0.0,0.8737373737373737,0.6747967479674797,False,0.27920258620689653,1,6,0.26346356916578667,0.4565772669220945,1,0,0,0,1
0,0.31984187667692027,0,0.0,0.7525252525252524,0.0,1.0,0.8395061728395061,False,0.27920258620689653,2,7,0.21805702217529038,0.5689922480620155,1,0,0,1,1
0,0.4032788879839429,1,1.0,0.0,0.0,0.7254901960784313,0.0,False,0.2793103448275862,1,4,0.0395987328405491,0.5917312661498708,0,0,0,1,0
0,0.250311033921068,0,1.0,0.6717171717171717,1.0,0.0,0.0,False,0.2793103448275862,2,4,0.0395987328405491,0.9029871580122836,0,0,0,1,0
0,0.38937271943277246,0,1.0,0.6666666666666666,0.6918238993710691,0.0,0.7493224932249322,False,0.2794181034482759,1,7,0.22228088701161564,0.6020671834625323,1,0,0,1,0
1,0.47280973073979515,0,0.0,0.0,0.0,0.0,0.0,True,0.2795258620689655,1,2,0.05174234424498416,0.0,0,1,0,1,1
0,0.0,0,0.0,0.0,0.0,0.0,0.0,True,0.2796336206896552,1,6,0.28141499472016895,0.0,0,0,1,0,0
0,0.055624674204681784,0,0.0,0.0,0.0,0.0,0.0,True,0.2796336206896552,2,6,0.28141499472016895,0.0,0,0,0,1,0
0,0.38937271943277246,0,1.0,0.7092352092352092,0.0,0.7200435729847494,0.6707317073170731,False,0.2796336206896552,3,4,0.04012671594508976,0.6746031746031745,0,0,0,1,0
0,0.11124934840936357,0,0.0,0.0,0.0,0.0,0.0,True,0.2796336206896552,4,6,0.28141499472016895,0.0,0,0,0,1,0
0,0.2781233710234089,0,0.7304730473047304,0.0,1.0,1.0,0.0,False,0.2797413793103448,1,4,0.04065469904963041,0.8841361592806679,0,0,0,1,0
